id,name,price,rating,review_count,brand,seller,url,kw,group,page,brand_detail,seller_detail,categories,short_description
194960344,Dụng Cụ Vệ Sinh Tolet 2 Đầu - Chính Hãng GROFA,25000,0.0,0,Gro-Fa,,https://tiki.vn/dung-cu-ve-sinh-tolet-2-dau-chinh-hang-grofa-p194960344.html?spid=194960346,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,Gro-Fa,Liên Minh 1974,Cọ rửa,"Dụng Cụ Vệ Sinh ToiletCây chà toilet là dụng cụ hữu ích cho mọi gia đình, giúp cho việc tẩy rửa nhà vệ sinh, nhà tắm trở nên nhanh chóng, hiệu quả hơn.Bạn dễ dàng lựa chọn theo nhu cầu để tẩy sạch ..."
276976054,"Đồ dùng Sản phẩm dụng cụ vệ sinh -Set  4 bàn chải đánh răng hình thú cho bé có đế hít ,nhiều màu ,phù hợp cho bé dưới 10 tuổi",59000,0.0,0,LYNUSAN,,https://tiki.vn/do-dung-san-pham-dung-cu-ve-sinh-set-4-ban-chai-danh-rang-hinh-thu-cho-be-co-de-hit-nhieu-mau-phu-hop-cho-be-duoi-10-tuoi-p276976054.html?spid=276976055,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,LYNUSAN,CORAN STORE,Bàn chải nhà tắm,"-Đồ dùng Sản phẩm dụng cụ vệ sinh -Set 4 bàn chải đánh răng hình thú cho bé có đế hít ,nhiều màu ,phù hợp cho bé dưới 10 tuổi-Xuất xứ : Nhật Bản-Độ cứng : mềm mại-Hạn sử dụng : 24 tháng-Com bo 4 b..."
271848008,"Bộ bàn chải vệ sinh nhà tắm, toilet 3in1 dán tường tiện dụng",95000,5.0,4,PEAFLO,,https://tiki.vn/bo-ban-chai-ve-sinh-nha-tam-toilet-3in1-dan-tuong-tien-dung-p271848008.html?spid=271848009,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,PEAFLO,Tiện ích 1708,Nhà Cửa - Đời Sống,"- Dụng Cụ Chà Rửa Toilet 3in1 là một sản phẩm tiện lợi và hiệu quả trong việc vệ sinh toilet. Sản phẩm được làm từ chất liệu nhựa cao cấp, bộ dụng cụ có 1 miếng dán chịu lực để dán bộ dụng cụ chà rửa ..."
273509202,Bàn Chải Nylon Vệ Sinh Khe Hở Cửa Sổ / Khe Hở Nhà Tắm / Nhà Bếp Đa Năng,22000,0.0,0,PEAFLO,,https://tiki.vn/ban-chai-nylon-ve-sinh-khe-ho-cua-so-khe-ho-nha-tam-nha-bep-da-nang-p273509202.html?spid=273509203,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,PEAFLO,Tiện ích 1708,Nhà Cửa - Đời Sống,"Bàn Chải Nylon Vệ Sinh Khe Hở Cửa Sổ / Khe Hở Nhà Tắm / Nhà Bếp Đa NăngCọ vệ sinh khe nhà tắm được thiết kế chuyên dụng làm sạch các ngóc ngách trong bồn cầu, khe cửa hoặc những kẻ hở khó vệ sinh...."
273960517,"Chổi cọ vệ sinh đa năng, bàn chải vệ sinh cao cấp - Parroti Brush BR01",99000,5.0,1,Parroti,,https://tiki.vn/choi-co-ve-sinh-da-nang-ban-chai-ve-sinh-cao-cap-parroti-brush-br01-p273960517.html?spid=273960518,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,Parroti,Parroti Store,Bàn chải nhà tắm,"Chổi cọ vệ sinh đa năng - Parroti Brush BR01 Sản phẩm Chổi cọ vệ sinh đa năng - Parroti Brush BR01 dùng để vệ sinh các góc chết, kẽ hở khó vệ sinh. Chà sạch và nhanh mọi vết dơ bẩn những..."
201917505,"Chổi Cọ Điện Nhà Vệ Sinh Không Dây Đa Năng, Cọ Bồn Cầu Toilet Nhà Bếp, Pin 4000mAh - Hàng Nhập Khẩu",479000,4.8,16,DORON the best service,,https://tiki.vn/choi-co-dien-nha-ve-sinh-khong-day-da-nang-co-bon-cau-toilet-nha-bep-pin-4000mah-hang-nhap-khau-p201917505.html?spid=201917507,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,DORON the best service,HDC Home,Nhà Cửa - Đời Sống,1. THÔNG SỐ KỸ THUẬT- Trọng lượng: 1.46 kg- Phích cắm điện: 2 chân tiêu chuẩn CU- Kích thước đầu bàn chải:+ Đường kính đầu bàn chải góc: 5.5 cm+ Đường kính đầu bàn chải phẳng: 10.5 cm+ Đường kín...
181376945,Combo dụng cụ dọn dẹp nhà vệ sinh cao cấp Scotch Brite - Bàn chải chà sàn không trầy xước + Cọ toilet 2 đầu đa năng,247000,0.0,0,3M,,https://tiki.vn/combo-dung-cu-don-dep-nha-ve-sinh-cao-cap-scotch-brite-ban-chai-cha-san-khong-tray-xuoc-co-toilet-2-dau-da-nang-p181376945.html?spid=181376946,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,3M,3M Official Store,Bàn chải nhà tắm,"BÀN CHẢI CHÀ SÀN KHÔNG TRẦY XƯỚC 553 Thông tin chung:- Thương hiệu: 3M- Xuất xứ thương hiệu: Mỹ- Sản xuất tại Mỹ- Thành phần: Sợi cước, nhựa PP- Hạn sử dụng (tính từ ngày sản xuất): 5 năm Kíc..."
275493459,Bộ 3 Bàn Chải Vệ Sinh Toilet Cán Dài 360 Độ Silicon Có Khay Đựng Treo Tường Dùng Vệ Sinh Nhà Tắm Tiện Dụng Giao Màu Ngẫu Nhiên,65000,0.0,0,fofaHome,,https://tiki.vn/bo-3-ban-chai-ve-sinh-toilet-can-dai-360-do-silicon-co-khay-dung-treo-tuong-dung-ve-sinh-nha-tam-tien-dung-giao-mau-ngau-nhien-p275493459.html?spid=275493543,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,fofaHome,Hadu Home,Bàn chải nhà tắm,Bàn Chải Vệ Sinh Toilet Cán Dài 360 Độ Set 3 Bàn Chải Silicone Dùng Vệ Sinh Nhà Tắm Tiện Dụng1. Thông tin sản phẩm bàn chải vệ sinh- Chất liệu: Nhựa- Loại sản phẩm: Không dùng một lần- Đầu bàn chả...
274930838,"Máy cọ rửa vệ sinh cầm tay đa năng cao cấp sạc USB 5 trong 1, chống nước Chính Hãng",229000,0.0,0,FTAKY,,https://tiki.vn/may-co-rua-ve-sinh-cam-tay-da-nang-cao-cap-sac-usb-5-trong-1-chong-nuoc-chinh-hang-p274930838.html?spid=274930839,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,FTAKY,Siêu Thị NaNo,Bàn chải nhà tắm,"Máy cọ rửa vệ sinh cầm tay đa năng sạc USB 5 trong 1, chống nước✪ TÍNH NĂNG SẢN PHẨM: - Pin sạc 1500 mAh, đảm bảo thời gian làm việc 240 phút, sau khi sạc đầy. - Với 5 đầu bàn chải khác nhau, bàn chả..."
276975883,"Sản phẩm  dụng cụ  vệ sinh  -Hộp 8 cây bàn chải cho bé 2 in 1 kèm dụng cụ cạo lưỡi ,cán cầm chống trượt ,lông bàn chải sợi tơ siêu mềm , giúp chải răng sạch hơn , giảm vi khuẩn gây sâu răng và hôi miệng an toàn và tiện lợi ",79000,0.0,0,LYNUSAN,,https://tiki.vn/san-pham-dung-cu-ve-sinh-hop-8-cay-ban-chai-cho-be-2-in-1-kem-dung-cu-cao-luoi-can-cam-chong-truot-long-ban-chai-soi-to-sieu-mem-giup-chai-rang-sach-hon-giam-vi-khuan-gay-sau-rang-va-hoi-mieng-an-toan-va-tien-loi-p276975883.html?spid=276975884,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,1,LYNUSAN,LYNU STORE,Bàn chải nhà tắm,"-Sản phẩm dụng cụ vệ sinh  -Hộp 8 cây bàn chải cho bé 2 in 1 kèm dụng cụ cạo lưỡi ,cán cầm chống trượt ,lông bàn chải sợi tơ siêu mềm , giúp chải răng sạch hơn , giảm vi khuẩn gây sâu răng và hôi miện..."
276976025,"Sản phẩm dụng cụ vệ sinh -Hộp 8 cây bàn chải cho bé 2 in 1 kèm dụng cụ cạo lưỡi ,cán cầm chống trượt ,lông bàn chải sợi tơ siêu mềm , giúp chải răng sạch hơn , giảm vi khuẩn gây sâu răng và hôi miệng an toàn và tiện lợi",79000,0.0,0,LYNUSAN,,https://tiki.vn/san-pham-dung-cu-ve-sinh-hop-8-cay-ban-chai-cho-be-2-in-1-kem-dung-cu-cao-luoi-can-cam-chong-truot-long-ban-chai-soi-to-sieu-mem-giup-chai-rang-sach-hon-giam-vi-khuan-gay-sau-rang-va-hoi-mieng-an-toan-va-tien-loi-p276976025.html?spid=276976026,dụng cụ vệ sinh,Đồ dùng & thiết bị nhà tắm,2,LYNUSAN,CORAN STORE,Bàn chải nhà tắm,"-Sản phẩm dụng cụ vệ sinh -Hộp 8 cây bàn chải cho bé 2 in 1 kèm dụng cụ cạo lưỡi ,cán cầm chống trượt ,lông bàn chải sợi tơ siêu mềm , giúp chải răng sạch hơn , giảm vi khuẩn gây sâu răng và hôi miệng..."
