id,name,price,rating,review_count,brand,seller,url,kw,group,page,brand_detail,seller_detail,categories,short_description
54784471,Ca đo lường 500ml ,42500,4.5,2,SERIA,,https://tiki.vn/ca-do-luong-500ml-p54784471.html?spid=82024502,thiết bị đo lường,Sửa chữa nhà cửa,1,SERIA,Shop Thái Nhật Hàn,Nhà Cửa - Đời Sống,"CA ĐONG ĐA NĂNG, CA ĐO LƯỜNG CÓ VẠCH CHIA 500ML - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu trực tiếp từ Nhật Bản)■ Xuất xứ: Nhật Bản / MADE IN JAPAN■ NSX: Nakaya Chemical Industry Co., Ltd (Ja..."
58546021,Ca đo lường có vạch chia dung tích 1000ml,42500,4.2,6,INOMATA,,https://tiki.vn/ca-do-luong-co-vach-chia-dung-tich-1000ml-p58546021.html?spid=58546022,thiết bị đo lường,Sửa chữa nhà cửa,1,INOMATA,Shop Thái Nhật Hàn,Nhà Cửa - Đời Sống,"CA ĐONG ĐA NĂNG CÓ VẠCH CHIA 1.0L CUP - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu trực tiếp từ Nhật Bản)■ Xuất xứ: Nhật Bản / MADE IN JAPAN■ NSX: Inoma ta Kagaku Co., Ltd (Japan)■ Model: IN-11..."
58081521,Bộ 02 cốc đo lường chia vạch đa năng Inomata - Nội địa Nhật Bản,74500,4.3,4,INOMATA,,https://tiki.vn/bo-02-coc-do-luong-chia-vach-da-nang-inomata-noi-dia-nhat-ban-p58081521.html?spid=58081522,thiết bị đo lường,Sửa chữa nhà cửa,1,INOMATA,Shop Thái Nhật Hàn,Nhà Cửa - Đời Sống,"BỘ CA ĐONG ĐA NĂNG, CA ĐO LƯỜNG CÓ VẠCH CHIA 300ML/ 500ML - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu trực tiếp từ Nhật Bản)■ Xuất xứ: Nhật Bản / MADE IN JAPAN■ NSX: Nakaya Chemical Industry Co..."
276478843,"Thiết bị đo đạc GPS NF-198: Độ chính xác cao, màn hình màu lớn, tính năng đo diện tích và chiều dài đa dạng, tích hợp Maps, sử dụng trong môi trường tối và pin sạc lithium bền bỉ – giải pháp toàn diện cho đo lường đất đai - Hàng Nhập Khẩu",1250000,0.0,0,NOYAFA,,https://tiki.vn/thiet-bi-do-dac-gps-nf-198-do-chinh-xac-cao-man-hinh-mau-lon-tinh-nang-do-dien-tich-va-chieu-dai-da-dang-tich-hop-google-maps-su-dung-trong-moi-truong-toi-va-pin-sac-lithium-ben-bi-giai-phap-toan-dien-cho-do-luong-dat-dai-hang-nhap-khau-p276478843.html?spid=276478925,thiết bị đo lường,Sửa chữa nhà cửa,1,NOYAFA,Shop HG,Cân sức khỏe,"Thiết bị đo đạc GPS NF-198 của Noyafa là một công cụ đo đạc tiên tiến, được thiết kế để đáp ứng nhu cầu đo diện tích và chiều dài với độ chính xác cao cho nhiều loại địa hình. Sản phẩm này phù hợp vớ..."
790367,Combo 2 Ca Đo Lường Tiện Lợi Loại Lớn Prota 1.5L PT-955,85000,4.6,5,Prota,,https://tiki.vn/combo-2-ca-do-luong-tien-loi-loai-lon-prota-1-5l-pt-955-p790367.html?spid=52068948,thiết bị đo lường,Sửa chữa nhà cửa,1,Prota,Tín An,Nhà Cửa - Đời Sống," Sản phẩm: CA ĐO LƯỜNG CAO CẤP PROTA ƯU ĐIỂM SẢN PHẨM Sử dụng trong bếp, làm bánh để đo lường các nguyên liệu. Nắp gài nhẹ nhàng, nắp đóng mở dễ dàng và thuận tiện... Thẩm mỹ và sắc xảo nhất trên ..."
51488099,"Thiết bị đo độ mặn của nước, máy đo độ mặn của nước, khúc xạ kế đo độ mặn nước thủy sản",750000,4.8,10,SMY,,https://tiki.vn/thiet-bi-do-do-man-cua-nuoc-may-do-do-man-cua-nuoc-khuc-xa-ke-do-do-man-nuoc-thuy-san-p51488099.html?spid=51488100,thiết bị đo lường,Sửa chữa nhà cửa,1,SMY,SMY (Tp.HCM),Nhà Cửa - Đời Sống,Hướng dẫn sử dụng:Nhỏ 1 – 2 giọt dung dịch cần đo lên lăng kínhĐậy tấm chắn sángNước phải phủ đều trên lăng kínhĐưa lên thị kính mắt ngắmĐọc số trên thang đo. Chỉnh tiêu cự (4) sao cho số thấy r...
278497751,Cốc đo lường đa năng Nakaya 200ml - Hàng nội địa Nhật Bản nhập khẩu chính hãng,35500,0.0,0,NAKAYA,,https://tiki.vn/coc-do-luong-da-nang-nakaya-200ml-hang-noi-dia-nhat-ban-nhap-khau-chinh-hang-p278497751.html?spid=278497752,thiết bị đo lường,Sửa chữa nhà cửa,1,NAKAYA,Hàng tiêu dùng nhập khẩu Shop,Dụng cụ đo lường,■ CAM KẾT CỦA NHÀ BÁN [SHOP HÀNG TIÊU DÙNG NHẬP KHẨU CHUYÊN NHẬP KHẨU & PHÂN PHỐI HÀNG TIÊU DÙNG CHÍNH HÃNG UY TÍN - CHẤT LƯỢNG]1. Shop cam kết chỉ bán hàng nhập khẩu chính hãng 100% với chất lư...
180586432,Cốc đo lường đa năng Nakaya (200ml / 500ml) - Hàng nội địa Nhật Bản |nhập khẩu chính hãng| |#Made in Japan,34500,0.0,0,NAKAYA,,https://tiki.vn/coc-do-luong-da-nang-nakaya-200ml-500ml-hang-noi-dia-nhat-ban-nhap-khau-chinh-hang-made-in-japan-p180586432.html?spid=180586434,thiết bị đo lường,Sửa chữa nhà cửa,1,NAKAYA,Khải Minh Store,Dụng cụ đo lường,"CỐC ĐO LƯỜNG ĐA NĂNG NAKAYA - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu chính hãng từ Nhật Bản)■ Xuất xứ: Nhật Bản / MADE IN JAPAN■ NSX:  Nakaya Chemical Industry Co., Ltd (Japan)■ Dung tích: ..."
176462912,Cốc đo lường đa năng Nakaya 200ml - Hàng nhập khẩu chính hãng từ Nhật Bản #Made in Japan,37500,0.0,0,NAKAYAMA,,https://tiki.vn/coc-do-luong-da-nang-nakaya-200ml-hang-nhap-khau-chinh-hang-tu-nhat-ban-made-in-japan-p176462912.html?spid=176462914,thiết bị đo lường,Sửa chữa nhà cửa,1,NAKAYAMA,Shop Thái Nhật Hàn,Dụng cụ đo lường,"CỐC ĐO LƯỜNG ĐA NĂNG NAKAYA 200ML - HÀNG NỘI ĐỊA NHẬT BẢN(Sản phẩm được nhập khẩu chính hãng từ Nhật Bản)■ Xuất xứ: Nhật Bản / MADE IN JAPAN■ NSX:  Nakaya Chemical Industry Co., Ltd (Japan)■ Dung ..."
278497717,Ca đo lường đa năng Nakaya 500ml - Hàng nội địa Nhật Bản nhập khẩu chính hãng,43500,0.0,0,NAKAYA,,https://tiki.vn/ca-do-luong-da-nang-nakaya-500ml-hang-noi-dia-nhat-ban-nhap-khau-chinh-hang-p278497717.html?spid=278497718,thiết bị đo lường,Sửa chữa nhà cửa,1,NAKAYA,Hàng tiêu dùng nhập khẩu Shop,Dụng cụ đo lường,■ CAM KẾT CỦA NHÀ BÁN [SHOP HÀNG TIÊU DÙNG NHẬP KHẨU CHUYÊN NHẬP KHẨU & PHÂN PHỐI HÀNG TIÊU DÙNG CHÍNH HÃNG UY TÍN - CHẤT LƯỢNG]1. Shop cam kết chỉ bán hàng nhập khẩu chính hãng 100% với chất lư...
